0 	0
1 	0.99
2 	0.98
3 	1.07
4 	1.11
5 	1.15
6 	1.14
7 	1.13
8 	1.12
9 	1.16
10 	1.2
11 	1.34
12 	1.38
13 	1.37
14 	1.41
15 	1.45
16 	1.44
17 	1.53
18 	1.52
19 	1.51
20 	1.5
21 	1.54
22 	1.63
23 	1.72
24 	1.76
25 	1.75
26 	1.79
27 	1.83
28 	1.82
29 	1.81
30 	1.8
31 	1.79
32 	1.78
33 	1.82
34 	1.81
35 	1.9
36 	1.89
37 	1.93
38 	1.92
39 	1.96
40 	1.95
41 	1.94
42 	1.93
43 	2.02
44 	2.01
45 	2
46 	1.99
47 	2.03
48 	2.07
49 	2.21
50 	2.2
51 	2.19
52 	2.28
53 	2.27
54 	2.31
55 	2.35
56 	2.34
57 	2.33
58 	2.32
59 	2.31
60 	2.3
61 	2.29
62 	2.33
63 	2.37
64 	2.36
65 	2.4
66 	2.39
67 	2.38
68 	2.37
69 	2.41
70 	2.4
71 	2.44
72 	2.43
73 	2.42
74 	2.41
75 	2.4
76 	2.44
77 	2.43
78 	2.42
79 	2.41
80 	2.5
81 	2.49
82 	2.53
83 	2.57
84 	2.56
85 	2.6
86 	2.59
87 	2.58
88 	2.57
89 	2.56
90 	2.6
91 	2.59
92 	2.58
93 	2.57
94 	2.56
95 	2.55
96 	2.54
97 	2.58
98 	2.57
99 	2.56
100 	2.6
101 	2.59
102 	2.58
103 	2.62
104 	2.61
105 	2.6
106 	2.59
107 	2.63
108 	2.62
109 	2.61
110 	2.65
111 	2.74
112 	2.78
113 	2.77
114 	2.76
115 	2.8
116 	2.79
117 	2.78
118 	2.82
119 	2.81
120 	2.8
121 	2.79
122 	2.83
123 	2.82
124 	2.81
125 	2.8
126 	2.79
127 	2.78
128 	2.77
129 	2.76
130 	2.75
131 	2.74
132 	2.78
133 	2.77
134 	2.76
135 	2.75
136 	2.74
137 	2.78
138 	2.82
139 	2.81
140 	2.85
141 	2.84
142 	2.88
143 	2.87
144 	2.91
145 	2.95
146 	2.94
147 	2.93
148 	2.92
149 	2.91
150 	2.9
151 	2.94
152 	2.98
153 	2.97
154 	2.96
155 	2.95
156 	2.94
157 	2.93
158 	2.92
159 	2.96
160 	2.95
161 	2.94
162 	2.93
163 	2.97
164 	2.96
165 	2.95
166 	2.94
167 	2.98
168 	3.02
169 	3.01
170 	3
171 	2.99
172 	2.98
173 	3.02
174 	3.01
175 	3
176 	2.99
177 	2.98
178 	3.02
179 	3.01
180 	3
181 	3.04
182 	3.03
183 	3.02
184 	3.01
185 	3
186 	2.99
187 	2.98
188 	2.97
189 	2.96
190 	2.95
191 	2.94
192 	2.93
193 	2.92
194 	2.91
195 	2.95
196 	2.99
197 	2.98
198 	2.97
199 	3.01
200 	3.05
201 	3.04
202 	3.03
203 	3.02
204 	3.06
205 	3.1
206 	3.14
207 	3.23
208 	3.27
209 	3.26
210 	3.25
211 	3.34
212 	3.33
213 	3.32
214 	3.31
215 	3.35
216 	3.34
217 	3.33
218 	3.32
219 	3.31
