0 	0
1 	0.99
2 	0.98
3 	0.97
4 	0.96
5 	1
6 	1.14
7 	1.13
8 	1.17
9 	1.26
10 	1.3
11 	1.29
12 	1.43
13 	1.52
14 	1.61
15 	1.65
16 	1.64
17 	1.78
18 	1.77
19 	1.76
20 	1.75
21 	1.74
22 	1.73
23 	1.82
24 	1.86
25 	1.85
26 	1.84
27 	1.83
28 	1.82
29 	1.81
30 	1.8
31 	1.84
32 	1.83
33 	1.92
34 	1.91
35 	2
36 	2.14
37 	2.13
38 	2.17
39 	2.16
40 	2.15
41 	2.19
42 	2.18
43 	2.17
44 	2.16
45 	2.15
46 	2.19
47 	2.18
48 	2.22
49 	2.31
50 	2.35
51 	2.39
52 	2.38
53 	2.42
54 	2.41
55 	2.4
56 	2.44
57 	2.53
58 	2.52
59 	2.51
60 	2.5
61 	2.49
62 	2.48
63 	2.47
64 	2.56
65 	2.7
66 	2.69
67 	2.68
68 	2.67
69 	2.71
70 	2.7
71 	2.74
72 	2.78
73 	2.77
74 	2.76
75 	2.8
76 	2.79
77 	2.83
78 	2.87
79 	2.91
80 	2.9
81 	2.89
82 	2.88
83 	2.87
84 	2.91
85 	3
86 	2.99
87 	2.98
88 	2.97
89 	3.01
90 	3
91 	2.99
92 	3.03
93 	3.07
94 	3.06
95 	3.1
96 	3.14
97 	3.13
98 	3.12
99 	3.11
100 	3.15
101 	3.14
102 	3.13
103 	3.12
104 	3.11
105 	3.15
106 	3.14
107 	3.13
108 	3.12
109 	3.16
110 	3.15
111 	3.19
112 	3.18
113 	3.17
114 	3.16
115 	3.15
116 	3.24
117 	3.23
118 	3.22
119 	3.21
120 	3.25
121 	3.29
122 	3.28
123 	3.32
124 	3.31
125 	3.3
126 	3.34
127 	3.33
128 	3.32
129 	3.31
130 	3.3
131 	3.34
132 	3.38
133 	3.37
134 	3.36
135 	3.35
136 	3.34
137 	3.38
138 	3.47
139 	3.51
140 	3.55
141 	3.54
142 	3.63
143 	3.62
144 	3.61
145 	3.6
146 	3.59
147 	3.63
148 	3.62
149 	3.66
150 	3.65
151 	3.64
152 	3.63
153 	3.67
154 	3.66
155 	3.65
156 	3.64
157 	3.63
158 	3.67
159 	3.66
160 	3.65
161 	3.69
162 	3.68
163 	3.67
164 	3.66
165 	3.7
166 	3.69
167 	3.68
168 	3.67
169 	3.71
170 	3.7
171 	3.74
172 	3.73
173 	3.72
174 	3.71
175 	3.7
176 	3.69
177 	3.68
178 	3.67
179 	3.66
180 	3.65
181 	3.69
182 	3.68
183 	3.67
184 	3.66
185 	3.65
186 	3.64
187 	3.63
188 	3.67
189 	3.66
190 	3.65
191 	3.64
192 	3.68
193 	3.72
194 	3.71
195 	3.7
196 	3.69
197 	3.73
198 	3.72
199 	3.76
200 	3.8
201 	3.84
202 	3.83
203 	3.82
204 	3.81
205 	3.8
206 	3.79
207 	3.78
208 	3.82
209 	3.96
210 	3.95
211 	3.94
212 	3.93
213 	3.92
214 	3.91
215 	3.9
216 	3.89
217 	3.93
218 	3.97
219 	3.96
